id,value,feed_id,created_at,lat,lon,ele
0F6C28XAY22NA3M3K5X66539GQ,100540,2409791,2022-12-16 08:30:20 UTC,,,
0F6C296G51SGX008TZVX2Z16JX,100538,2409791,2022-12-16 08:30:50 UTC,,,
0F6C29FFP7ZH0YVEAV7H2CSVHG,100536,2409791,2022-12-16 08:31:20 UTC,,,
0F6C29RPRYRA2A2NKMKGQTQH15,100538,2409791,2022-12-16 08:31:50 UTC,,,
0F6C2A1QR6KH5H00474TJF7XK6,100545,2409791,2022-12-16 08:32:20 UTC,,,
0F6E8JF3JNAYT7SMZVTPM5MSSG,100956,2409791,2022-12-19 02:01:43 UTC,,,
0F6E8JRDJJW9ZDHMP33A6SS8DP,100950,2409791,2022-12-19 02:02:14 UTC,,,
0F6E8K1EP9Q6YT7YBWKJ9ZR05T,100961,2409791,2022-12-19 02:02:43 UTC,,,
0F6E8KAF3XDYXG2FHTA0JAE9V5,100962,2409791,2022-12-19 02:03:13 UTC,,,
0F6E8KKFJ60YQDN5THN1KCYGH3,100956,2409791,2022-12-19 02:03:42 UTC,,,
0F6E8KWEP7RPVR9JCHFCT4QQCH,100952,2409791,2022-12-19 02:04:12 UTC,,,
0F6E8M5F8N8G1TYZ75EEHQG0K2,100954,2409791,2022-12-19 02:04:41 UTC,,,
0F6E8MEF0E69DPFWJRTMBZ1S15,100953,2409791,2022-12-19 02:05:11 UTC,,,
0F6E8MQGK05Y62XEN293ZNJ278,100953,2409791,2022-12-19 02:05:41 UTC,,,
0F6E8N0J337FBH7CPBJB9CQS0W,100953,2409791,2022-12-19 02:06:10 UTC,,,
0F6E8N9KKEMNC7K72YF9KRRAJG,100946,2409791,2022-12-19 02:06:40 UTC,,,
0F6E8NJKTBR41ZPQ8YAH7FYMEA,100949,2409791,2022-12-19 02:07:09 UTC,,,
0F6E8NVQHQAQQ1BX5ZPF8PNKSD,100953,2409791,2022-12-19 02:07:39 UTC,,,
0F6E8P4REMC296F4K9M0GBV297,100952,2409791,2022-12-19 02:08:09 UTC,,,
0F6E8PDVSDVSMQQ8TQ6E1XWG4A,100949,2409791,2022-12-19 02:08:39 UTC,,,
0F6E8PPVET234F0MKBHAWRXECM,100954,2409791,2022-12-19 02:09:08 UTC,,,
0F6E8Q0260HGECSK0Y43HAB7VE,100951,2409791,2022-12-19 02:09:38 UTC,,,
